stopId,stopPublicId,name,coordinate,type,flag,stopAccessibilityMask,lines,directionPerLine,id
1082,1082,ESNA PARK DR STOP # 1082,"{'lat': 43.82701, 'lon': -79.345585}",S,,1,"['002', '014']","['EASTBOUND', 'EASTBOUND']",1082
1084,1084,ESNA PARK DR STOP # 1084,"{'lat': 43.827535, 'lon': -79.343335}",S,,1,"['002', '014']","['EASTBOUND', 'EASTBOUND']",1084
1086,1086,ESNA PARK DR / ALDEN RD,"{'lat': 43.827824, 'lon': -79.341632}",N,,0,"['002', '014']","['EASTBOUND', 'EASTBOUND']",1086
1088,1088,ESNA PARK DR / ALDEN RD,"{'lat': 43.827477, 'lon': -79.34029}",S,,1,"['002', '014']","['EASTBOUND', 'WESTBOUND']",1088
1090,1090,ESNA PARK DR STOP # 1090,"{'lat': 43.826468, 'lon': -79.338844}",S,,1,"['002', '014']","['EASTBOUND', 'WESTBOUND']",1090
1092,1092,DENISON ST STOP # 1092,"{'lat': 43.82551, 'lon': -79.33477}",S,,1,['002'],['EASTBOUND'],1092
1094,1094,DENISON ST STOP # 1094,"{'lat': 43.826439, 'lon': -79.330732}",S,,0,['002'],['EASTBOUND'],1094
1096,1096,DENISON ST / HOOD RD,"{'lat': 43.826968, 'lon': -79.328298}",S,,1,['002'],['EASTBOUND'],1096
1098,1098,DENISON ST / WARDEN AV,"{'lat': 43.827289, 'lon': -79.327003}",N,,1,['002'],['EASTBOUND'],1098
1100,1100,DENISON ST STOP # 1100,"{'lat': 43.830728, 'lon': -79.322688}",S,,1,['002'],['EASTBOUND'],1100
1102,1102,DENISON ST / BIRCHMOUNT RD,"{'lat': 43.832678, 'lon': -79.319121}",S,,1,['002'],['EASTBOUND'],1102
1104,1104,DENISON ST STOP # 1104,"{'lat': 43.833666, 'lon': -79.316252}",S,,0,['002'],['EASTBOUND'],1104
1106,1106,DENISON ST / CLAYTON DR,"{'lat': 43.83418, 'lon': -79.313966}",S,,1,['002'],['EASTBOUND'],1106
1108,1108,DENISON ST / GORVETTE RD,"{'lat': 43.83483, 'lon': -79.308624}",S,,1,['002'],['EASTBOUND'],1108
1110,1110,DENISON ST / KENNEDY RD,"{'lat': 43.834472, 'lon': -79.304755}",N,,0,['002'],['EASTBOUND'],1110
1111,1111,DENISON ST STOP # 1111,"{'lat': 43.833893, 'lon': -79.301387}",S,,1,['002'],['EASTBOUND'],1111
1113,1113,DENISON ST / TEDDINGTON AV,"{'lat': 43.834085, 'lon': -79.299357}",S,,1,['002'],['EASTBOUND'],1113
1115,1115,DENISON ST STOP # 1115,"{'lat': 43.834433, 'lon': -79.296534}",S,,0,['002'],['EASTBOUND'],1115
1117,1117,DENISON ST / ALDERGROVE DR,"{'lat': 43.835671, 'lon': -79.293475}",S,,1,['002'],['EASTBOUND'],1117
1119,1119,DENISON ST / BRIMLEY RD,"{'lat': 43.83652, 'lon': -79.289995}",S,,1,['002'],['EASTBOUND'],1119
1121,1121,DENISON ST / CARTMEL DR,"{'lat': 43.836917, 'lon': -79.288172}",S,,1,['002'],['EASTBOUND'],1121
1123,1123,DENISON ST STOP # 1123,"{'lat': 43.837716, 'lon': -79.285556}",S,,1,['002'],['EASTBOUND'],1123
1125,1125,DENISON ST / HILLCROFT DR,"{'lat': 43.839053, 'lon': -79.283669}",S,,1,['002'],['EASTBOUND'],1125
1127,1127,DENISON ST / TOWNLEY AV,"{'lat': 43.840837, 'lon': -79.280926}",S,,1,['002'],['EASTBOUND'],1127
1228,1228,DENISON ST / MCCOWAN RD,"{'lat': 43.841367, 'lon': -79.278361}",N,,1,['002'],['EASTBOUND'],1228
1230,1230,DENISON ST / COPPARD AV,"{'lat': 43.84233, 'lon': -79.274086}",S,,1,['002'],['EASTBOUND'],1230
1232,1232,DENISON ST / FEATHERSTONE AV,"{'lat': 43.841638, 'lon': -79.268546}",S,,1,['002'],['EASTBOUND'],1232
1234,1234,DENISON ST / MIDDLEFIELD RD,"{'lat': 43.841226, 'lon': -79.265245}",N,,1,['002'],['EASTBOUND'],1234
15174,5771,MIDDLEFIELD RD / DENISON ST,"{'lat': 43.842008, 'lon': -79.265064}",S,,1,"['002', '002']","['EASTBOUND', 'WESTBOUND']",5771
15175,5772,MIDDLEFIELD RD / GOLDEN AV,"{'lat': 43.84473, 'lon': -79.265794}",S,,1,"['002', '002']","['EASTBOUND', 'WESTBOUND']",5772
15176,5773,MIDDLEFIELD RD / HIGHGLEN AV,"{'lat': 43.847832, 'lon': -79.266538}",N,,1,"['002', '002']","['EASTBOUND', 'WESTBOUND']",5773
15177,5774,HIGHGLEN AV / FONDA RD,"{'lat': 43.849095, 'lon': -79.261876}",S,,0,"['002', '002']","['EASTBOUND', 'WESTBOUND']",5774
15178,5775,FONDA RD / GOLDEN AV,"{'lat': 43.846026, 'lon': -79.259978}",S,,0,"['002', '002']","['EASTBOUND', 'WESTBOUND']",5775
15179,5776,FONDA RD / RALPH CRT,"{'lat': 43.843548, 'lon': -79.25779}",S,,0,"['002', '002']","['EASTBOUND', 'WESTBOUND']",5776
1236,1236,DENISON ST / COXWORTH AV,"{'lat': 43.842274, 'lon': -79.259973}",S,,1,['002'],['EASTBOUND'],1236
1238,1238,DENISON ST STOP # 1238,"{'lat': 43.843112, 'lon': -79.256579}",S,,1,['002'],['EASTBOUND'],1238
1240,1240,DENISON ST / MARKHAM RD,"{'lat': 43.844275, 'lon': -79.253155}",N,,1,"['002', '002']","['EASTBOUND', 'WESTBOUND']",1240
3117,3117,MARKHAM RD / NEW DELHI DR,"{'lat': 43.847631, 'lon': -79.253439}",N,,1,"['002', '102D']","['EASTBOUND', 'NORTHBOUND']",3117
3118,3118,MARKHAM RD / KIRKHAM DR,"{'lat': 43.851073, 'lon': -79.254259}",S,,1,"['002', '102D']","['EASTBOUND', 'NORTHBOUND']",3118
3119,3119,MARKHAM RD STOP # 3119,"{'lat': 43.853275, 'lon': -79.254791}",S,,1,"['002', '102D']","['EASTBOUND', 'NORTHBOUND']",3119
1508,1508,14TH AV / MARKHAM RD,"{'lat': 43.85625, 'lon': -79.254995}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1508
1510,1510,14TH AV / HORSTMAN ST,"{'lat': 43.856335, 'lon': -79.251469}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1510
1512,1512,CHATELAINE DR / ROXBURY ST,"{'lat': 43.858584, 'lon': -79.249599}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1512
1514,1514,ROXBURY ST / PEARMAIN CRT,"{'lat': 43.858753, 'lon': -79.247389}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1514
1516,1516,ROXBURY ST / 14TH AV,"{'lat': 43.85819, 'lon': -79.244804}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1516
1518,1518,BOXWOOD CRES STOP # 1518,"{'lat': 43.856081, 'lon': -79.243773}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1518
1520,1520,BOXWOOD CRES / BRETTON CIR,"{'lat': 43.855013, 'lon': -79.240725}",S,,0,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1520
1522,1522,BOXWOOD CRES / LANOR CRT,"{'lat': 43.855779, 'lon': -79.237612}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1522
1524,1524,BOXWOOD CRES / 14TH AV,"{'lat': 43.858498, 'lon': -79.237012}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1524
1526,1526,LEGACY DR / HONEYSUCKLE DR,"{'lat': 43.860308, 'lon': -79.233443}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1526
1528,1528,LEGACY DR / ROUGE BANK DR,"{'lat': 43.861714, 'lon': -79.234956}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1528
5283,5283,LEGACY DR / LADY FERN DR,"{'lat': 43.863304, 'lon': -79.235964}",S,,1,"['002', '014']","['EASTBOUND', 'EASTBOUND']",5283
1530,1530,LEGACY DR / RUSSELL JARVIS DR,"{'lat': 43.865388, 'lon': -79.234752}",S,,1,"['002', '014']","['EASTBOUND', 'EASTBOUND']",1530
1544,1544,RUSSELL JARVIS DR / WHITE BLUFF LAN,"{'lat': 43.86463, 'lon': -79.2328}",N,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",1544
5550,5550,ROUGE BANK DR / NINTH LINE,"{'lat': 43.863808, 'lon': -79.23145}",S,,1,"['002', '014', '401', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING', 'MORNING']",5550
16004,6233,ROUGE BANK DR / BOX GROVE BYPASS,"{'lat': 43.864961, 'lon': -79.229191}",S,,1,"['002', '014', '411']","['EASTBOUND', 'EASTBOUND', 'MORNING']",6233
17733,7371,COPPER CREEK DR / BOX GROVE BYPASS,"{'lat': 43.865879, 'lon': -79.228804}",S,,1,"['002', '014', '411', '411', '416']","['EASTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON']",7371
16385,6413,COPPER CREEK DR / STONECHURCH CRES,"{'lat': 43.86825, 'lon': -79.227586}",S,,1,"['002', '014', '411', '411', '416', '416']","['EASTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",6413
17732,7370,COPPER CREEK DR / BOSWELL RD,"{'lat': 43.869773, 'lon': -79.224816}",S,,1,"['002', '014', '411', '411', '416', '416']","['EASTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",7370
16386,6414,COPPER CREEK DR / RIZAL AV,"{'lat': 43.870486, 'lon': -79.221362}",S,,1,"['002', '014', '411', '411', '416', '416']","['EASTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",6414
16388,6416,COPPER CREEK DR STOP # 6416,"{'lat': 43.869552, 'lon': -79.215883}",N,,1,"['002', '014', '411', '411', '416', '416']","['EASTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",6416
16387,6415,COPPER CREEK DR / DONALD COUSENS PKWY,"{'lat': 43.868989, 'lon': -79.212178}",S,,1,"['002', '014', '411', '411', '416', '416']","['EASTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",6415
16701,6657,HIGHWAY 7 / WILLIAM FORSTER RD,"{'lat': 43.881477, 'lon': -79.219479}",S,,1,['002'],['EASTBOUND'],6657
17687,7342,CORNELL BUS TERMINAL PLATFORM 10,"{'lat': 43.880902, 'lon': -79.231813}",N,,1,"['002', '002', '014', '014']","['EASTBOUND', 'WESTBOUND', 'EASTBOUND', 'WESTBOUND']",7342
16700,6656,HIGHWAY 7 / WILLIAM FORSTER RD,"{'lat': 43.881139, 'lon': -79.219995}",S,,1,['002'],['WESTBOUND'],6656
1567,1567,ROUGE BANK DR / RUSSELL JARVIS DR,"{'lat': 43.863842, 'lon': -79.232257}",S,,1,"['002', '014', '401', '411']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON', 'AFTERNOON']",1567
1569,1569,RUSSELL JARVIS DR / WOOD THRUSH AV,"{'lat': 43.864886, 'lon': -79.232877}",N,,1,"['002', '014', '401', '411']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON', 'AFTERNOON']",1569
1575,1575,LEGACY DR / RUSSEL JARVIS DR,"{'lat': 43.865132, 'lon': -79.234962}",S,,1,"['002', '014']","['WESTBOUND', 'WESTBOUND']",1575
5284,5284,LEGACY DR / LADY FERN DR,"{'lat': 43.863676, 'lon': -79.23604}",S,,0,"['002', '014']","['WESTBOUND', 'WESTBOUND']",5284
4789,4789,LEGACY DR / ROUGE BANK DR,"{'lat': 43.861862, 'lon': -79.235213}",S,,1,"['002', '014']","['WESTBOUND', 'WESTBOUND']",4789
1577,1577,LEGACY DR / HONEYSUCKLE DR,"{'lat': 43.860387, 'lon': -79.233822}",S,,1,"['002', '014', '401', '411']","['WESTBOUND', 'WESTBOUND', 'AFTERNOON', 'AFTERNOON']",1577
1579,1579,BOXWOOD CRES / SPARTA CRT,"{'lat': 43.857921, 'lon': -79.23722}",S,,0,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1579
16660,1587,BOXWOOD CRES / LEMSFORD DR,"{'lat': 43.855653, 'lon': -79.238215}",S,,0,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1587
1589,1589,BOXWOOD CRES / BRETTON CIR,"{'lat': 43.855191, 'lon': -79.240491}",S,,1,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1589
15821,6091,BOXWOOD CRES STOP # 6091,"{'lat': 43.856569, 'lon': -79.243854}",S,,0,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",6091
1591,1591,BOXWOOD CRES / 14TH AV,"{'lat': 43.857888, 'lon': -79.244391}",S,,1,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1591
1593,1593,ROXBURY ST / PEARMAIN CRT,"{'lat': 43.858916, 'lon': -79.246777}",S,,1,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1593
1595,1595,ROXBURY ST / CHATELAINE DR,"{'lat': 43.858667, 'lon': -79.249965}",S,,1,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1595
1597,1597,CHATELAINE DR / 14TH AV,"{'lat': 43.856946, 'lon': -79.250189}",S,,1,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1597
1599,1599,14TH AV / HORSTMAN ST,"{'lat': 43.85628, 'lon': -79.25245}",S,,1,"['002', '014', '305', '305', '401', '411']","['WESTBOUND', 'WESTBOUND', 'MORNING', 'AFTERNOON', 'AFTERNOON', 'AFTERNOON']",1599
3139,3139,MARKHAM RD STOP # 3139,"{'lat': 43.853693, 'lon': -79.255242}",S,,0,"['002', '102D']","['WESTBOUND', 'SOUTHBOUND']",3139
3140,3140,MARKHAM RD / HIGHGLEN AV,"{'lat': 43.851515, 'lon': -79.254722}",S,,1,"['002', '102D']","['WESTBOUND', 'SOUTHBOUND']",3140
3141,3141,MARKHAM RD / GOLDEN AV,"{'lat': 43.848047, 'lon': -79.253878}",S,,1,"['002', '102D']","['WESTBOUND', 'SOUTHBOUND']",3141
3142,3142,MARKHAM RD / DENISON ST,"{'lat': 43.844648, 'lon': -79.253051}",N,,1,"['002', '102D']","['WESTBOUND', 'SOUTHBOUND']",3142
1242,1242,MARKHAM RD / ELSON ST,"{'lat': 43.840846, 'lon': -79.252176}",S,,1,"['002', '102D']","['WESTBOUND', 'SOUTHBOUND']",1242
15163,5760,DENISON ST / EASTVALE DR,"{'lat': 43.845047, 'lon': -79.251161}",S,,1,['002'],['WESTBOUND'],5760
15164,5761,DENISON ST / BUSSA RD,"{'lat': 43.845875, 'lon': -79.249524}",S,,1,['002'],['WESTBOUND'],5761
15165,5762,DENISON ST / ELSON ST,"{'lat': 43.847115, 'lon': -79.247047}",S,,1,['002'],['WESTBOUND'],5762
15166,5763,ELSON ST / TAWNEY RD,"{'lat': 43.844309, 'lon': -79.245634}",S,,0,['002'],['WESTBOUND'],5763
15167,5764,ELSON ST / EASTVALE DR,"{'lat': 43.842224, 'lon': -79.247826}",S,,0,['002'],['WESTBOUND'],5764
1262,1262,EASTVALE DR / BILLINGSLEY CRES,"{'lat': 43.840048, 'lon': -79.246538}",S,,1,['002'],['WESTBOUND'],1262
1264,1264,EASTVALE DR / STEELES AV,"{'lat': 43.838179, 'lon': -79.245475}",N,,1,['002'],['WESTBOUND'],1264
17562,7249,STEELES AV / TAPSCOTT RD,"{'lat': 43.837375, 'lon': -79.248299}",S,,1,['002'],['WESTBOUND'],7249
1266,1266,STEELES AV / MARKHAM RD,"{'lat': 43.836844, 'lon': -79.250771}",S,,1,['002'],['WESTBOUND'],1266
15483,5975,MARKHAM RD STOP # 5975,"{'lat': 43.838002, 'lon': -79.25111}",S,,1,"['002', '102D']","['WESTBOUND', 'NORTHBOUND']",5975
1244,1244,ELSON ST / MARYDALE AV,"{'lat': 43.840198, 'lon': -79.253535}",S,,1,['002'],['WESTBOUND'],1244
1246,1246,ELSON ST / JORDANA DR,"{'lat': 43.839764, 'lon': -79.255378}",S,,1,['002'],['WESTBOUND'],1246
1248,1248,ELSON ST / COXWORTH AV,"{'lat': 43.839157, 'lon': -79.257978}",S,,1,['002'],['WESTBOUND'],1248
1250,1250,ELSON ST / IRENEMOUNT CRES,"{'lat': 43.837352, 'lon': -79.261564}",S,,0,['002'],['WESTBOUND'],1250
1252,1252,ELSON ST / MARY PEARSON DR,"{'lat': 43.836716, 'lon': -79.264296}",S,,1,['002'],['WESTBOUND'],1252
1254,1254,ELSON ST / MIDDLEFIELD RD,"{'lat': 43.836413, 'lon': -79.267291}",S,,1,['002'],['WESTBOUND'],1254
1256,1256,MIDDLEFIELD RD STOP # 1256,"{'lat': 43.837608, 'lon': -79.266267}",S,,1,['002'],['WESTBOUND'],1256
1258,1258,MIDDLEFIELD RD / DENISON ST,"{'lat': 43.840549, 'lon': -79.264689}",S,,1,"['002', '002']","['WESTBOUND', 'WESTBOUND']",1258
15657,6116,DENISON ST / COXWORTH AV,"{'lat': 43.842574, 'lon': -79.259527}",S,,1,['002'],['WESTBOUND'],6116
15659,6117,DENISON ST / MIDDLEFIELD RD,"{'lat': 43.841419, 'lon': -79.264677}",S,,1,['002'],['WESTBOUND'],6117
1272,1272,DENISON ST / MIDDLEFIELD RD,"{'lat': 43.841404, 'lon': -79.265837}",S,,1,['002'],['WESTBOUND'],1272
1274,1274,DENISON ST / FEATHERSTONE AV,"{'lat': 43.841711, 'lon': -79.268183}",S,,0,['002'],['WESTBOUND'],1274
1276,1276,DENISON ST / COPPARD AV,"{'lat': 43.842438, 'lon': -79.27347}",S,,1,['002'],['WESTBOUND'],1276
1278,1278,DENISON ST / MCCOWAN RD,"{'lat': 43.841691, 'lon': -79.277679}",N,,1,['002'],['WESTBOUND'],1278
1280,1280,DENISON ST / TOWNLEY AV,"{'lat': 43.84104, 'lon': -79.280656}",S,,1,['002'],['WESTBOUND'],1280
1282,1282,DENISON ST / HILLCROFT DR,"{'lat': 43.839334, 'lon': -79.28352}",S,,1,['002'],['WESTBOUND'],1282
1284,1284,DENISON ST STOP # 1284,"{'lat': 43.837828, 'lon': -79.285608}",S,,1,['002'],['WESTBOUND'],1284
1286,1286,DENISON ST / CARTMEL DR,"{'lat': 43.837138, 'lon': -79.287737}",S,,1,['002'],['WESTBOUND'],1286
1288,1288,DENISON ST / BRIMLEY RD,"{'lat': 43.836778, 'lon': -79.289443}",S,,1,['002'],['WESTBOUND'],1288
1289,1289,DENISON ST / EDEN AV,"{'lat': 43.835902, 'lon': -79.293133}",S,,1,['002'],['WESTBOUND'],1289
1291,1291,DENISON ST STOP # 1291,"{'lat': 43.834531, 'lon': -79.296668}",S,,1,['002'],['WESTBOUND'],1291
1293,1293,DENISON ST / MALLORY AV,"{'lat': 43.83424, 'lon': -79.299021}",S,,0,['002'],['WESTBOUND'],1293
1295,1295,DENISON ST / FRESNO CRT,"{'lat': 43.833971, 'lon': -79.302262}",S,,0,['002'],['WESTBOUND'],1295
1297,1297,DENISON ST / KENNEDY RD,"{'lat': 43.834436, 'lon': -79.304058}",N,,0,['002'],['WESTBOUND'],1297
1299,1299,DENISON ST / MILLIKEN MEADOWS DR,"{'lat': 43.835003, 'lon': -79.308134}",S,,1,['002'],['WESTBOUND'],1299
1301,1301,DENISON ST / CLAYTON DR,"{'lat': 43.834374, 'lon': -79.313561}",S,,1,['002'],['WESTBOUND'],1301
1303,1303,DENISON ST STOP # 1303,"{'lat': 43.833803, 'lon': -79.316215}",S,,0,['002'],['WESTBOUND'],1303
1305,1305,DENISON ST / BIRCHMOUNT RD,"{'lat': 43.832946, 'lon': -79.318485}",S,,1,['002'],['WESTBOUND'],1305
1307,1307,DENISON ST STOP # 1307,"{'lat': 43.830688, 'lon': -79.322885}",S,,1,['002'],['WESTBOUND'],1307
1309,1309,DENISON ST / WARDEN AV,"{'lat': 43.827609, 'lon': -79.326288}",N,,0,['002'],['WESTBOUND'],1309
1311,1311,DENISON ST / HOOD RD,"{'lat': 43.827222, 'lon': -79.327941}",S,,1,['002'],['WESTBOUND'],1311
1313,1313,DENISON ST STOP # 1313,"{'lat': 43.826384, 'lon': -79.331583}",S,,1,['002'],['WESTBOUND'],1313
1315,1315,DENISON ST STOP # 1315,"{'lat': 43.825719, 'lon': -79.334518}",S,,1,['002'],['WESTBOUND'],1315
1317,1317,DENISON ST / ESNA PARK DR,"{'lat': 43.8251, 'lon': -79.337274}",S,,1,['002'],['WESTBOUND'],1317
1319,1319,ESNA PARK DR STOP # 1319,"{'lat': 43.826547, 'lon': -79.338745}",S,,1,['002'],['WESTBOUND'],1319
1321,1321,ESNA PARK DR / ALDEN RD,"{'lat': 43.827468, 'lon': -79.339736}",N,,1,['002'],['WESTBOUND'],1321
1323,1323,ESNA PARK DR STOP # 1323,"{'lat': 43.827534, 'lon': -79.343877}",S,,1,['002'],['WESTBOUND'],1323
1325,1325,ESNA PARK DR STOP # 1325,"{'lat': 43.825984, 'lon': -79.348884}",S,,1,['002'],['WESTBOUND'],1325
17746,7378,ESNA PARK DR / WOODBINE AV,"{'lat': 43.825462, 'lon': -79.351349}",S,,1,['002'],['WESTBOUND'],7378
1327,1327,JOHN ST / WOODBINE AV,"{'lat': 43.825231, 'lon': -79.352366}",N,,1,['002'],['WESTBOUND'],1327
1329,1329,JOHN ST / NOLAN CRT,"{'lat': 43.825356, 'lon': -79.356467}",S,,1,['002'],['WESTBOUND'],1329
1331,1331,JOHN ST / STEELCASE RD,"{'lat': 43.82494, 'lon': -79.358667}",S,,1,['002'],['WESTBOUND'],1331
1333,1333,JOHN ST STOP # 1333,"{'lat': 43.82315, 'lon': -79.36669}",S,,1,['002'],['WESTBOUND'],1333
1335,1335,JOHN ST / LESLIE ST,"{'lat': 43.822506, 'lon': -79.369824}",S,,1,['002'],['WESTBOUND'],1335
1337,1337,JOHN ST / ROCKINGHAM CRT,"{'lat': 43.821738, 'lon': -79.372992}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",1337
5129,5129,JOHN ST / CHESTNUT GATE,"{'lat': 43.820836, 'lon': -79.377696}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",5129
1338,1338,JOHN ST / COTTONWOOD CRT,"{'lat': 43.820588, 'lon': -79.379847}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",1338
1339,1339,JOHN ST / DAWN HILL TRL,"{'lat': 43.820329, 'lon': -79.382036}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",1339
1341,1341,JOHN ST / BAYVIEW FAIRWAYS DR,"{'lat': 43.820105, 'lon': -79.384}",S,,0,"['002', '413']","['WESTBOUND', 'MORNING']",1341
1343,1343,JOHN ST / AILEEN RD,"{'lat': 43.820434, 'lon': -79.387736}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",1343
1345,1345,JOHN ST STOP # 1345,"{'lat': 43.820376, 'lon': -79.391877}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",1345
1347,1347,JOHN ST / PORTERFIELD CRES,"{'lat': 43.819405, 'lon': -79.397519}",S,,1,"['002', '413']","['WESTBOUND', 'MORNING']",1347
1349,1349,JOHN ST / BAYVIEW AV,"{'lat': 43.818836, 'lon': -79.40051}",N,,1,"['002', '003', '003', '413']","['WESTBOUND', 'EASTBOUND', 'WESTBOUND', 'MORNING']",1349
1351,1351,JOHN ST / BAYWOOD GATE,"{'lat': 43.818334, 'lon': -79.403069}",S,,1,['002'],['WESTBOUND'],1351
1353,1353,HENDERSON AV / JOHN ST,"{'lat': 43.815593, 'lon': -79.411115}",S,,1,['002'],['WESTBOUND'],1353
1355,1355,HENDERSON AV / ELGIN ST,"{'lat': 43.814212, 'lon': -79.410582}",S,,0,['002'],['WESTBOUND'],1355
5874,5874,HENDERSON AV / CERSWELL AV,"{'lat': 43.811487, 'lon': -79.410699}",S,,0,['002'],['WESTBOUND'],5874
1357,1357,HENDERSON AV / CLARK AV,"{'lat': 43.810305, 'lon': -79.410554}",S,,1,['002'],['WESTBOUND'],1357
1359,1359,HENDERSON AV / GLEN CAMERON RD,"{'lat': 43.807995, 'lon': -79.409585}",S,,1,['002'],['WESTBOUND'],1359
1361,1361,HENDERSON AV / DONCASTER AV,"{'lat': 43.806489, 'lon': -79.409183}",S,,1,['002'],['WESTBOUND'],1361
1363,1363,DONCASTER AV STOP # 1363,"{'lat': 43.805355, 'lon': -79.411944}",S,,0,['002'],['WESTBOUND'],1363
1365,1365,DONCASTER AV STOP # 1365,"{'lat': 43.804645, 'lon': -79.414177}",S,,1,['002'],['WESTBOUND'],1365
1367,1367,DONCASTER AV STOP # 1367,"{'lat': 43.804004, 'lon': -79.416282}",S,,1,['002'],['WESTBOUND'],1367
1369,1369,DONCASTER AV STOP # 1369,"{'lat': 43.802535, 'lon': -79.418317}",S,,1,['002'],['WESTBOUND'],1369
1371,1371,MEADOWVIEW AV / YONGE ST,"{'lat': 43.802093, 'lon': -79.419729}",S,,1,['002'],['WESTBOUND'],1371
594,9817,YONGE / STEELES,"{'lat': 43.798244, 'lon': -79.420274}",S,,1,"['002', '005', '077', '098|099', '099', '360', '601', '601B']","['WESTBOUND', 'EASTBOUND', 'EASTBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",9817
5314,5314,YONGE ST / STEELES AV,"{'lat': 43.797434, 'lon': -79.420037}",S,,1,"['002', '005', '023', '077', '088', '098|099', '099', '360']","['WESTBOUND', 'EASTBOUND', 'SOUTHBOUND', 'EASTBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",5314
5315,5315,YONGE ST / ABITIBI AV,"{'lat': 43.796088, 'lon': -79.419718}",S,,1,"['002', '005', '023', '077', '088', '091', '098|099', '099', '360']","['WESTBOUND', 'EASTBOUND', 'SOUTHBOUND', 'EASTBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",5315
5316,5316,YONGE ST / MOORE PARK AV,"{'lat': 43.793992, 'lon': -79.419191}",S,,1,"['002', '005', '023', '077', '088', '091', '098|099', '099', '360']","['WESTBOUND', 'EASTBOUND', 'SOUTHBOUND', 'EASTBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",5316
